Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
256,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.5,"Lubbock County, TX"
203,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.6,"Lubbock County, TX"
44,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.5,"Hopkins County, TX"
36,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.5,"Hopkins County, TX"
38,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.4,"Palo Pinto County, TX"
30,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.4,"Palo Pinto County, TX"
95,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.1,"Victoria County, TX"
82,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.8,"Victoria County, TX"
16,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.7,"Karnes County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.1,"Karnes County, TX"
31,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.6,"Titus County, TX"
24,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.3,"Titus County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.2,"Zavala County, TX"
9,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.0,"Zavala County, TX"
33,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.8,"Milam County, TX"
26,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.2,"Milam County, TX"
90,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.8,"Bastrop County, TX"
70,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,138.5,"Bastrop County, TX"
16,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.1,"Deaf Smith County, TX"
14,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,138.7,"Deaf Smith County, TX"
29,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.9,"Uvalde County, TX"
27,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.4,"Uvalde County, TX"
76,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.9,"Harrison County, TX"
63,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.2,"Harrison County, TX"
18,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.6,"Rains County, TX"
13,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.8,"Rains County, TX"
23,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.3,"Hockley County, TX"
21,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,151.4,"Hockley County, TX"
18,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.1,"Blanco County, TX"
14,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.5,"Blanco County, TX"
93,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.0,"Angelina County, TX"
78,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.7,"Angelina County, TX"
89,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.6,"Hood County, TX"
65,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.4,"Hood County, TX"
252,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.3,"Jefferson County, TX"
214,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.6,"Jefferson County, TX"
36,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.1,"Grimes County, TX"
27,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.1,"Grimes County, TX"
31,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.9,"Tyler County, TX"
20,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.2,"Tyler County, TX"
297,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.7,"Brazoria County, TX"
243,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.8,"Brazoria County, TX"
22,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.5,"Jones County, TX"
16,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.6,"Jones County, TX"
21,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.4,"Falls County, TX"
20,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.3,"Falls County, TX"
12,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.1,"Archer County, TX"
8,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.6,"Archer County, TX"
40,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.1,"Jim Wells County, TX"
31,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.8,"Jim Wells County, TX"
26,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.1,"Burleson County, TX"
20,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,138.4,"Burleson County, TX"
60,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.7,"Nacogdoches County, TX"
51,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.7,"Nacogdoches County, TX"
49,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.3,"Cooke County, TX"
38,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.8,"Cooke County, TX"
12,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.1,"Stephens County, TX"
12,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,167.7,"Stephens County, TX"
45,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,189.0,"Wharton County, TX"
42,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.9,"Wharton County, TX"
15,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.9,"Lamb County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.8,"Lamb County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.6,"Somervell County, TX"
10,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.4,"Somervell County, TX"
59,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.4,"Cherokee County, TX"
45,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.9,"Cherokee County, TX"
15,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.1,"Madison County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.8,"Madison County, TX"
25,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.1,"Eastland County, TX"
24,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.7,"Eastland County, TX"
226,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.0,"McLennan County, TX"
198,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.8,"McLennan County, TX"
19,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.9,"Red River County, TX"
16,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.2,"Red River County, TX"
14,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.3,"San Augustine County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.6,"San Augustine County, TX"
45,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.0,"Fannin County, TX"
40,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.4,"Fannin County, TX"
112,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.2,"Tom Green County, TX"
91,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.5,"Tom Green County, TX"
46,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.2,"Starr County, TX"
31,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,98.0,"Starr County, TX"
63,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.2,"Burnet County, TX"
49,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.2,"Burnet County, TX"
84,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.0,"Kerr County, TX"
71,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.1,"Kerr County, TX"
139,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.8,"Parker County, TX"
121,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.1,"Parker County, TX"
41,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.4,"San Jacinto County, TX"
27,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.1,"San Jacinto County, TX"
13,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.4,"Runnels County, TX"
14,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.2,"Runnels County, TX"
1470,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.8,"Tarrant County, TX"
1329,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.1,"Tarrant County, TX"
12,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.5,"Zapata County, TX"
25,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.3,"Lampasas County, TX"
23,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.5,"Lampasas County, TX"
32,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.5,"Houston County, TX"
26,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.3,"Houston County, TX"
23,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.3,"Gray County, TX"
22,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.2,"Gray County, TX"
320,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.2,"Nueces County, TX"
248,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.6,"Nueces County, TX"
65,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.9,"Walker County, TX"
39,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.4,"Walker County, TX"
10,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,179.9,"Jack County, TX"
7,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.9,"Jack County, TX"
25,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.6,"Calhoun County, TX"
19,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.3,"Calhoun County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.5,"Hartley County, TX"
4,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.7,"Hartley County, TX"
8,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.5,"Mills County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.2,"Mills County, TX"
35,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.1,"Bandera County, TX"
24,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,115.5,"Bandera County, TX"
27,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.5,"Bee County, TX"
25,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.2,"Bee County, TX"
29,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.3,"Hale County, TX"
28,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.7,"Hale County, TX"
15,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.2,"Frio County, TX"
13,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.0,"Frio County, TX"
8,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.9,"San Saba County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,95.0,"San Saba County, TX"
133,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.8,"Guadalupe County, TX"
119,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.9,"Guadalupe County, TX"
19,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.8,"Comanche County, TX"
12,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,99.7,"Comanche County, TX"
35,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.4,"Erath County, TX"
29,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.1,"Erath County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.2,"Real County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.3,"Real County, TX"
1713,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,175.8,"Dallas County, TX"
1643,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.5,"Dallas County, TX"
452,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,175.5,"Montgomery County, TX"
386,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.2,"Montgomery County, TX"
33,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,175.4,"Howard County, TX"
24,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.9,"Howard County, TX"
44,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,174.6,"Atascosa County, TX"
32,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,109.4,"Atascosa County, TX"
1391,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,174.4,"Bexar County, TX"
1278,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.5,"Bexar County, TX"
14,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,173.9,"Clay County, TX"
14,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.8,"Clay County, TX"
50,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,173.1,"Wilson County, TX"
38,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.2,"Wilson County, TX"
41,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,173.1,"Val Verde County, TX"
33,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,117.2,"Val Verde County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,172.8,"Garza County, TX"
4,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.7,"Garza County, TX"
214,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,172.5,"Smith County, TX"
178,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.9,"Smith County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.9,"Crosby County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.8,"Crosby County, TX"
3,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.8,"Upton County, TX"
3,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,179.0,"Upton County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.1,"Lynn County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.2,"Lynn County, TX"
38,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,170.1,"Waller County, TX"
32,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.1,"Waller County, TX"
42,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,169.7,"Washington County, TX"
38,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.7,"Washington County, TX"
38,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,169.6,"Llano County, TX"
35,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.6,"Llano County, TX"
111,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,169.5,"Midland County, TX"
110,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.2,"Midland County, TX"
39,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,169.1,"Maverick County, TX"
36,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.8,"Maverick County, TX"
2908,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,168.8,"Harris County, TX"
2642,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.1,"Harris County, TX"
33,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,168.7,"Austin County, TX"
28,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.6,"Austin County, TX"
50,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,167.7,"Medina County, TX"
36,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,111.4,"Medina County, TX"
131,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,167.2,"Hays County, TX"
114,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.4,"Hays County, TX"
10,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,165.7,"Ward County, TX"
10,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.0,"Ward County, TX"
142,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,165.2,"Comal County, TX"
122,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.1,"Comal County, TX"
109,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,164.2,"Randall County, TX"
101,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.2,"Randall County, TX"
553,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,163.1,"El Paso County, TX"
514,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.5,"El Paso County, TX"
3,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.6,"Lipscomb County, TX"
66,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.3,"Rockwall County, TX"
66,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.3,"Rockwall County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.1,"Floyd County, TX"
7,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.2,"Floyd County, TX"
41,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,161.7,"Gillespie County, TX"
30,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,103.1,"Gillespie County, TX"
113,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,161.5,"Brazos County, TX"
94,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,107.1,"Brazos County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,161.4,"Reeves County, TX"
7,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,100.6,"Reeves County, TX"
7,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,161.2,"Castro County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,106.9,"Castro County, TX"
4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.7,"Sutton County, TX"
3,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.9,"Sutton County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.5,"Andrews County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.5,"Andrews County, TX"
16,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.2,"Callahan County, TX"
19,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,172.9,"Callahan County, TX"
348,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,159.8,"Williamson County, TX"
314,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.3,"Williamson County, TX"
15,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,159.7,"Moore County, TX"
14,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.5,"Moore County, TX"
141,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,158.8,"Webb County, TX"
126,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,107.5,"Webb County, TX"
11,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,158.8,"Terry County, TX"
8,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,109.9,"Terry County, TX"
4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,155.5,"Dallam County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.0,"Dallam County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,154.6,"Bailey County, TX"
4,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,115.4,"Bailey County, TX"
4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,153.5,"Concho County, TX"
41,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,152.6,"Kendall County, TX"
34,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,102.7,"Kendall County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.0,"Kinney County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.0,"Kinney County, TX"
3,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.0,"Shackelford County, TX"
23,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,150.8,"Colorado County, TX"
26,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.7,"Colorado County, TX"
33,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,150.1,"Fayette County, TX"
25,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,102.9,"Fayette County, TX"
639,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,149.5,"Travis County, TX"
550,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,105.2,"Travis County, TX"
12,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,146.6,"Pecos County, TX"
7,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,90.8,"Pecos County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,145.6,"Mason County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.0,"Mason County, TX"
426,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,145.1,"Denton County, TX"
416,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,111.8,"Denton County, TX"
520,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,142.8,"Collin County, TX"
492,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,105.7,"Collin County, TX"
268,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,142.4,"Cameron County, TX"
246,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,104.7,"Cameron County, TX"
7,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,142.0,"Parmer County, TX"
7,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.0,"Parmer County, TX"
14,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,139.7,"Willacy County, TX"
14,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.4,"Willacy County, TX"
4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,138.4,"Hall County, TX"
4,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.0,"Hall County, TX"
9,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,138.3,"Brewster County, TX"
8,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,102.4,"Brewster County, TX"
445,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,135.9,"Hidalgo County, TX"
392,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,97.1,"Hidalgo County, TX"
392,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,133.8,"Fort Bend County, TX"
369,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,103.1,"Fort Bend County, TX"
12,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,131.8,"Live Oak County, TX"
10,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,117.3,"Live Oak County, TX"
4,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,131.5,"Fisher County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.3,"Fisher County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,129.7,"Ochiltree County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,112.0,"Ochiltree County, TX"
6,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,128.0,"Carson County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,102.4,"Carson County, TX"
5,Texas,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,84.0,"Presidio County, TX"
12,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.7,"Grand County, UT"
7,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.4,"Grand County, UT"
23,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.0,"Sevier County, UT"
14,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,104.6,"Sevier County, UT"
10,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.8,"Kane County, UT"
8,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.5,"Kane County, UT"
21,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.9,"Carbon County, UT"
17,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.0,"Carbon County, UT"
6,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.9,"Beaver County, UT"
4,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.4,"Beaver County, UT"
14,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,163.2,"Duchesne County, UT"
15,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.5,"Duchesne County, UT"
37,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.4,"Tooele County, UT"
33,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.1,"Tooele County, UT"
8,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.3,"Juab County, UT"
4,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,74.9,"Juab County, UT"
22,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.8,"Uintah County, UT"
18,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,115.9,"Uintah County, UT"
33,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,152.3,"Iron County, UT"
29,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.9,"Iron County, UT"
158,Utah,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.7,"Weber County, UT"
127,Utah,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,104.3,"Weber County, UT"
