average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,979.3 ,"Schleicher County, TX",,3195,3057,2989,2880,2793
33,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,595.5 ,"Jackson County, TX",,14808,14873,14806,14834,14760
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.7 ,"Jackson County, TX",,14808,14873,14806,14834,14760
25,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,964.8 ,"Jackson County, TX",,14808,14873,14806,14834,14760
19,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,590.9 ,"Refugio County, TX",54.0,7326,7272,7180,7000,6948
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.9 ,"Refugio County, TX",54.0,7326,7272,7180,7000,6948
14,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,943.5 ,"Refugio County, TX",54.0,7326,7272,7180,7000,6948
17,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,588.4 ,"Swisher County, TX",61.0,7477,7428,7446,7413,7397
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.3 ,"Swisher County, TX",61.0,7477,7428,7446,7413,7397
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,000.0 ","Swisher County, TX",61.0,7477,7428,7446,7413,7397
23,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,587.0 ,"Stephens County, TX",55.0,9385,9377,9287,9405,9366
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.5 ,"Stephens County, TX",55.0,9385,9377,9287,9405,9366
17,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,935.0 ,"Stephens County, TX",55.0,9385,9377,9287,9405,9366
77,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,585.8 ,"Aransas County, TX",45.0,24800,25162,25392,23446,23510
23,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.4 ,"Aransas County, TX",45.0,24800,25162,25392,23446,23510
56,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,872.9 ,"Aransas County, TX",45.0,24800,25162,25392,23446,23510
25,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,582.2 ,"Gaines County, TX",,20217,20446,20553,20820,21492
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.0 ,"Gaines County, TX",,20217,20446,20553,20820,21492
17,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,989.6 ,"Gaines County, TX",,20217,20446,20553,20820,21492
26,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,582.0 ,"Runnels County, TX",57.0,10387,10276,10282,10178,10264
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,37.7 ,"Runnels County, TX",57.0,10387,10276,10282,10178,10264
22,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,061.0 ","Runnels County, TX",57.0,10387,10276,10282,10178,10264
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,579.1 ,"Foard County, TX",53.0,1225,1200,1202,1191,1155
40,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,578.0 ,"Robertson County, TX",54.0,16698,16804,17153,17219,17074
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.5 ,"Robertson County, TX",54.0,16698,16804,17153,17219,17074
31,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,978.4 ,"Robertson County, TX",54.0,16698,16804,17153,17219,17074
16,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,577.9 ,"Haskell County, TX",57.0,5821,5751,5699,5699,5658
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.4 ,"Haskell County, TX",57.0,5821,5751,5699,5699,5658
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,950.5 ,"Haskell County, TX",57.0,5821,5751,5699,5699,5658
39,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,577.6 ,"Falls County, TX",54.0,17216,17276,17340,17231,17297
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.8 ,"Falls County, TX",54.0,17216,17276,17340,17231,17297
30,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,981.2 ,"Falls County, TX",54.0,17216,17276,17340,17231,17297
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,576.9 ,"Briscoe County, TX",51.0,1514,1483,1514,1512,1546
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,058.8 ","Briscoe County, TX",51.0,1514,1483,1514,1512,1546
53,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,574.4 ,"Uvalde County, TX",61.0,26949,27081,27043,26787,26741
14,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.4 ,"Uvalde County, TX",61.0,26949,27081,27043,26787,26741
42,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,937.1 ,"Uvalde County, TX",61.0,26949,27081,27043,26787,26741
31,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,574.3 ,"Blanco County, TX",56.0,11029,11301,11481,11648,11931
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.0 ,"Blanco County, TX",56.0,11029,11301,11481,11648,11931
24,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,982.2 ,"Blanco County, TX",56.0,11029,11301,11481,11648,11931
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,572.3 ,"Armstrong County, TX",56.0,1901,1843,1867,1879,1887
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,068.1 ","Armstrong County, TX",56.0,1901,1843,1867,1879,1887
41,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,571.0 ,"Hockley County, TX",48.0,23310,23043,22977,22971,23021
15,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.1 ,"Hockley County, TX",48.0,23310,23043,22977,22971,23021
28,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,874.3 ,"Hockley County, TX",48.0,23310,23043,22977,22971,23021
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,570.7 ,"Kimble County, TX",55.0,4391,4413,4385,4338,4337
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,81.7 ,"Kimble County, TX",55.0,4391,4413,4385,4338,4337
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,834.3 ,"Kimble County, TX",55.0,4391,4413,4385,4338,4337
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,568.4 ,"Winkler County, TX",,8027,7915,7605,7778,8010
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.7 ,"Winkler County, TX",,8027,7915,7605,7778,8010
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,952.8 ,"Winkler County, TX",,8027,7915,7605,7778,8010
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,567.7 ,"Hansford County, TX",,5654,5592,5485,5470,5399
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,040.2 ","Hansford County, TX",,5654,5592,5485,5470,5399
36,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,567.4 ,"Sabine County, TX",39.0,10440,10381,10417,10576,10542
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.7 ,"Sabine County, TX",39.0,10440,10381,10417,10576,10542
29,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,926.1 ,"Sabine County, TX",39.0,10440,10381,10417,10576,10542
32,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,567.2 ,"Scurry County, TX",,17570,17394,17003,16812,16703
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.3 ,"Scurry County, TX",,17570,17394,17003,16812,16703
23,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,914.0 ,"Scurry County, TX",,17570,17394,17003,16812,16703
58,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,562.7 ,"Milam County, TX",58.0,24362,24680,24939,25045,24823
15,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.8 ,"Milam County, TX",58.0,24362,24680,24939,25045,24823
44,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,891.2 ,"Milam County, TX",58.0,24362,24680,24939,25045,24823
66,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,561.3 ,"Palo Pinto County, TX",53.0,27966,28125,28544,28874,29189
22,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.0 ,"Palo Pinto County, TX",53.0,27966,28125,28544,28874,29189
47,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,892.5 ,"Palo Pinto County, TX",53.0,27966,28125,28544,28874,29189
47,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,557.2 ,"Eastland County, TX",56.0,18152,18240,18294,18319,18360
14,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.6 ,"Eastland County, TX",56.0,18152,18240,18294,18319,18360
36,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,898.8 ,"Eastland County, TX",56.0,18152,18240,18294,18319,18360
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,556.4 ,"Real County, TX",40.0,3297,3399,3417,3477,3452
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,862.6 ,"Real County, TX",40.0,3297,3399,3417,3477,3452
45,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,554.2 ,"Burleson County, TX",58.0,17611,17848,18053,18335,18443
15,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.2 ,"Burleson County, TX",58.0,17611,17848,18053,18335,18443
32,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,866.5 ,"Burleson County, TX",58.0,17611,17848,18053,18335,18443
28,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,554.1 ,"Wilbarger County, TX",,13055,12880,12683,12777,12769
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.3 ,"Wilbarger County, TX",,13055,12880,12683,12777,12769
21,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,921.5 ,"Wilbarger County, TX",,13055,12880,12683,12777,12769
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,551.9 ,"Oldham County, TX",54.0,2064,2074,2104,2118,2112
19,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,550.7 ,"Goliad County, TX",53.0,7513,7512,7552,7588,7658
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,74.5 ,"Goliad County, TX",53.0,7513,7512,7552,7588,7658
15,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,914.9 ,"Goliad County, TX",53.0,7513,7512,7552,7588,7658
20,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,549.4 ,"Somervell County, TX",,8618,8671,8855,9030,9128
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.9 ,"Somervell County, TX",,8618,8671,8855,9030,9128
15,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,962.3 ,"Somervell County, TX",,8618,8671,8855,9030,9128
33,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,548.7 ,"Callahan County, TX",53.0,13589,13789,13968,13990,13943
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.4 ,"Callahan County, TX",53.0,13589,13789,13968,13990,13943
26,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,939.3 ,"Callahan County, TX",53.0,13589,13789,13968,13990,13943
43,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,547.9 ,"Gray County, TX",61.0,23265,22741,22106,22051,21886
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.8 ,"Gray County, TX",61.0,23265,22741,22106,22051,21886
32,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,901.3 ,"Gray County, TX",61.0,23265,22741,22106,22051,21886
27,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,547.9 ,"Clay County, TX",53.0,10359,10251,10484,10448,10471
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.2 ,"Clay County, TX",53.0,10359,10251,10484,10448,10471
20,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,883.0 ,"Clay County, TX",53.0,10359,10251,10484,10448,10471
55,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,546.2 ,"Hale County, TX",55.0,34034,34107,33954,33631,33406
18,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.1 ,"Hale County, TX",55.0,34034,34107,33954,33631,33406
39,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,882.2 ,"Hale County, TX",55.0,34034,34107,33954,33631,33406
34,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,545.8 ,"Red River County, TX",51.0,12345,12179,12164,12143,12023
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.4 ,"Red River County, TX",51.0,12345,12179,12164,12143,12023
25,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,833.7 ,"Red River County, TX",51.0,12345,12179,12164,12143,12023
41,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,545.6 ,"Gonzales County, TX",37.0,20510,20787,20742,20781,20837
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.6 ,"Gonzales County, TX",37.0,20510,20787,20742,20781,20837
30,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,883.9 ,"Gonzales County, TX",37.0,20510,20787,20742,20781,20837
36,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,544.5 ,"Jones County, TX",52.0,19966,19971,19827,19866,20083
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.4 ,"Jones County, TX",52.0,19966,19971,19827,19866,20083
28,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,962.8 ,"Jones County, TX",52.0,19966,19971,19827,19866,20083
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,543.4 ,"Yoakum County, TX",,8644,8652,8557,8590,8713
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,44.0 ,"Yoakum County, TX",,8644,8652,8557,8590,8713
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,935.8 ,"Yoakum County, TX",,8644,8652,8557,8590,8713
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,542.7 ,"Hardeman County, TX",58.0,3920,3982,3959,3929,3933
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,78.1 ,"Hardeman County, TX",58.0,3920,3982,3959,3929,3933
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,808.2 ,"Hardeman County, TX",58.0,3920,3982,3959,3929,3933
24,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,542.1 ,"San Augustine County, TX",46.0,8349,8288,8302,8254,8237
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.6 ,"San Augustine County, TX",46.0,8349,8288,8302,8254,8237
19,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,860.5 ,"San Augustine County, TX",46.0,8349,8288,8302,8254,8237
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,538.8 ,"Edwards County, TX",59.0,1910,1908,1929,1908,1932
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,913.8 ,"Edwards County, TX",59.0,1910,1908,1929,1908,1932
43,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,538.4 ,"Freestone County, TX",56.0,19746,19669,19649,19789,19717
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.4 ,"Freestone County, TX",56.0,19746,19669,19649,19789,19717
34,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,901.0 ,"Freestone County, TX",56.0,19746,19669,19649,19789,19717
28,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,537.2 ,"Deaf Smith County, TX",,18825,18846,18753,18711,18546
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.9 ,"Deaf Smith County, TX",,18825,18846,18753,18711,18546
23,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,995.6 ,"Deaf Smith County, TX",,18825,18846,18753,18711,18546
46,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,535.9 ,"Lampasas County, TX",,20362,20524,20861,21134,21428
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.9 ,"Lampasas County, TX",,20362,20524,20861,21134,21428
35,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,919.2 ,"Lampasas County, TX",,20362,20524,20861,21134,21428
14,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,535.6 ,"Brooks County, TX",50.0,7190,7190,7132,7099,7093
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.0 ,"Brooks County, TX",50.0,7190,7190,7132,7099,7093
11,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,899.7 ,"Brooks County, TX",50.0,7190,7190,7132,7099,7093
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,535.4 ,"Cochran County, TX",60.0,2977,2921,2853,2831,2853
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,730.4 ,"Cochran County, TX",60.0,2977,2921,2853,2831,2853
26,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,534.6 ,"Camp County, TX",,12699,12771,12845,12983,13094
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.9 ,"Camp County, TX",,12699,12771,12845,12983,13094
18,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,789.2 ,"Camp County, TX",,12699,12771,12845,12983,13094
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,534.0 ,"Crane County, TX",,4995,4779,4685,4755,4797
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,910.2 ,"Crane County, TX",,4995,4779,4685,4755,4797
51,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,533.6 ,"Lavaca County, TX",56.0,19919,19891,20028,20114,20154
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.9 ,"Lavaca County, TX",56.0,19919,19891,20028,20114,20154
42,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,915.2 ,"Lavaca County, TX",56.0,19919,19891,20028,20114,20154
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,533.2 ,"Throckmorton County, TX",,1559,1537,1510,1504,1501
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,854.3 ,"Throckmorton County, TX",,1559,1537,1510,1504,1501
13,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,533.1 ,"Floyd County, TX",,5843,5847,5830,5783,5712
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.3 ,"Floyd County, TX",,5843,5847,5830,5783,5712
10,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,868.4 ,"Floyd County, TX",,5843,5847,5830,5783,5712
25,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,527.2 ,"Franklin County, TX",60.0,10603,10677,10798,10778,10725
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.4 ,"Franklin County, TX",60.0,10603,10677,10798,10778,10725
19,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,857.7 ,"Franklin County, TX",60.0,10603,10677,10798,10778,10725
28,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,527.0 ,"Marion County, TX",46.0,10136,10125,10057,9915,9854
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.2 ,"Marion County, TX",46.0,10136,10125,10057,9915,9854
20,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,799.3 ,"Marion County, TX",46.0,10136,10125,10057,9915,9854
30,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,525.3 ,"Rains County, TX",,11136,11304,11730,12147,12514
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.1 ,"Rains County, TX",,11136,11304,11730,12147,12514
22,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,838.8 ,"Rains County, TX",,11136,11304,11730,12147,12514
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,524.9 ,"Lynn County, TX",59.0,5746,5775,5832,5848,5951
4,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.0 ,"Lynn County, TX",59.0,5746,5775,5832,5848,5951
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,858.9 ,"Lynn County, TX",59.0,5746,5775,5832,5848,5951
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,523.0 ,"Crosby County, TX",56.0,5918,5911,5849,5764,5737
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,846.1 ,"Crosby County, TX",56.0,5918,5911,5849,5764,5737
25,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,520.5 ,"Lamb County, TX",57.0,13259,13195,13165,13103,12893
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.2 ,"Lamb County, TX",57.0,13259,13195,13165,13103,12893
17,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,800.7 ,"Lamb County, TX",57.0,13259,13195,13165,13103,12893
24,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,520.4 ,"Madison County, TX",59.0,13968,14120,14251,14363,14284
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.0 ,"Madison County, TX",59.0,13968,14120,14251,14363,14284
18,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,811.7 ,"Madison County, TX",59.0,13968,14120,14251,14363,14284
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,520.3 ,"Dallam County, TX",,7301,7357,7272,7303,7287
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,999.6 ,"Dallam County, TX",,7301,7357,7272,7303,7287
26,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,519.2 ,"Frio County, TX",60.0,19361,19584,19895,20211,20306
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.3 ,"Frio County, TX",60.0,19361,19584,19895,20211,20306
20,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,867.4 ,"Frio County, TX",60.0,19361,19584,19895,20211,20306
18,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,518.7 ,"Zavala County, TX",51.0,12310,12121,11957,11969,11840
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.3 ,"Zavala County, TX",51.0,12310,12121,11957,11969,11840
14,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,852.9 ,"Zavala County, TX",51.0,12310,12121,11957,11969,11840
25,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,516.3 ,"Karnes County, TX",57.0,15413,15494,15556,15660,15601
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.3 ,"Karnes County, TX",57.0,15413,15494,15556,15660,15601
19,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,843.3 ,"Karnes County, TX",57.0,15413,15494,15556,15660,15601
16,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,516.0 ,"Jack County, TX",,8883,8789,8828,8825,8935
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.0 ,"Jack County, TX",,8883,8789,8828,8825,8935
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,866.8 ,"Jack County, TX",,8883,8789,8828,8825,8935
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,515.9 ,"Crockett County, TX",60.0,3735,3642,3535,3439,3464
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,032.2 ","Crockett County, TX",60.0,3735,3642,3535,3439,3464
11,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,515.9 ,"La Salle County, TX",60.0,7637,7596,7530,7493,7520
3,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.0 ,"La Salle County, TX",60.0,7637,7596,7530,7493,7520
8,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,804.1 ,"La Salle County, TX",60.0,7637,7596,7530,7493,7520
19,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,515.8 ,"Archer County, TX",61.0,8763,8781,8783,8700,8553
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.2 ,"Archer County, TX",61.0,8763,8781,8783,8700,8553
15,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,897.9 ,"Archer County, TX",61.0,8763,8781,8783,8700,8553
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,514.3 ,"Kinney County, TX",50.0,3589,3636,3711,3692,3667
7,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,745.2 ,"Kinney County, TX",50.0,3589,3636,3711,3692,3667
55,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,514.1 ,"Houston County, TX",48.0,22747,22897,23089,23068,22968
16,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.7 ,"Houston County, TX",48.0,22747,22897,23089,23068,22968
42,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,844.5 ,"Houston County, TX",48.0,22747,22897,23089,23068,22968
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,513.8 ,"Childress County, TX",,7169,7204,7269,7315,7306
5,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.5 ,"Childress County, TX",,7169,7204,7269,7315,7306
9,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,802.9 ,"Childress County, TX",,7169,7204,7269,7315,7306
42,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,512.9 ,"Calhoun County, TX",,21887,21948,21712,21504,21290
12,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.3 ,"Calhoun County, TX",,21887,21948,21712,21504,21290
32,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,870.4 ,"Calhoun County, TX",,21887,21948,21712,21504,21290
18,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,512.6 ,"Ward County, TX",,11631,11571,11383,11709,11998
6,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.1 ,"Ward County, TX",,11631,11571,11383,11709,11998
14,Texas,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,859.9 ,"Ward County, TX",,11631,11571,11383,11709,11998
