,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
81,Foard County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
82,Fort Bend County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
83,Franklin County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
84,Freestone County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
85,Frio County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
86,Gaines County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
87,Galveston County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
88,Garza County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
89,Gillespie County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
90,Glasscock County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
91,Goliad County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
92,Gonzales County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
93,Gray County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
94,Grayson County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
95,Gregg County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
96,Grimes County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
97,Guadalupe County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
98,Hale County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
99,Hall County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
100,Hamilton County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
101,Hansford County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
102,Hardeman County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
103,Hardin County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
104,Harrison County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
105,Hartley County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
106,Haskell County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
107,Hays County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
108,Hemphill County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
109,Henderson County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
110,Hidalgo County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
111,Hill County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
112,Hockley County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
113,Hood County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
114,Hopkins County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
115,Houston County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
116,Howard County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
117,Hudspeth County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
118,Hunt County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
119,Hutchinson County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
120,Irion County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
121,Jack County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
122,Jackson County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
123,Jasper County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
124,Jeff Davis County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
125,Jefferson County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
126,Jim Hogg County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
127,Jim Wells County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
128,Johnson County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
129,Jones County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
130,Karnes County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
131,Kaufman County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
132,Kendall County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
133,Kenedy County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
134,Kent County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
135,Kerr County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
136,Kimble County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
137,King County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
138,Kinney County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
139,Kleberg County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
140,Knox County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
141,La Salle County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
142,Lamar County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
143,Lamb County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
144,Lampasas County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
145,Lavaca County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
146,Lee County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
147,Leon County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
148,Liberty County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
149,Limestone County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
150,Lipscomb County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
151,Live Oak County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
152,Llano County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
153,Loving County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
154,Lubbock County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
155,Lynn County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
156,Madison County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
157,Marion County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
158,Martin County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
159,Mason County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
160,Matagorda County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
161,Maverick County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
162,McCulloch County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
163,McLennan County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
164,McMullen County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
165,Medina County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
166,Menard County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
167,Midland County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
168,Milam County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
169,Mills County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
170,Mitchell County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
171,Montague County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
172,Montgomery County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
173,Moore County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
174,Morris County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
175,Motley County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
176,Nacogdoches County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
177,Navarro County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
178,Newton County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
179,Nolan County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
180,Nueces County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
181,Ochiltree County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
182,Oldham County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
183,Orange County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
184,Palo Pinto County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
185,Panola County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
186,Parker County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
187,Parmer County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
188,Pecos County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
189,Polk County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
190,Potter County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
191,Presidio County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
192,Rains County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
193,Randall County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
194,Reagan County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
195,Real County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
196,Red River County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
197,Reeves County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
198,Refugio County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
199,Roberts County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
200,Robertson County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
201,Rockwall County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
202,Runnels County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
203,Rusk County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
204,Sabine County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
205,San Augustine County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
206,San Jacinto County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
207,San Patricio County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
208,San Saba County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
209,Schleicher County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
210,Scurry County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
211,Shackelford County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
212,Shelby County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
213,Sherman County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
214,Smith County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
215,Somervell County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
216,Starr County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
217,Stephens County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
218,Sterling County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
219,Stonewall County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
220,Sutton County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
221,Swisher County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
222,Taylor County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
223,Terrell County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
224,Terry County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
225,Throckmorton County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
226,Titus County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
227,Tom Green County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
228,Travis County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
229,Trinity County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
230,Tyler County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
231,Upshur County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
232,Upton County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
233,Uvalde County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
234,Val Verde County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
235,Van Zandt County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
236,Victoria County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
237,Walker County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
238,Waller County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
239,Ward County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
240,Washington County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
241,Webb County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
242,Wharton County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
243,Wheeler County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
244,Wichita County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
245,Wilbarger County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
246,Willacy County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
247,Williamson County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
248,Wilson County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
249,Winkler County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
250,Wise County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
251,Wood County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
252,Yoakum County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
253,Young County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
254,Zapata County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
255,Zavala County,3 or fewer,*,Texas,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
2,Coryell County,4,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,152.9 ,1 ,*
3,Taylor County,4,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,121.6 ,2 ,*
4,Bell County,16,stable,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,117.5 ,3 ,-2.7 
5,Potter County,5,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,113.3 ,4 ,*
6,Tarrant County,94,falling,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,97.8 ,5 ,-1.0 
7,Jefferson County,9,stable,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,96.8 ,6 ,-1.8 
8,Dallas County,117,falling,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,90.8 ,7 ,-1.1 
9,Harris County,288,falling,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,90.5 ,8 ,-0.8 
10,El Paso County,11,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,87.9 ,9 ,*
11,Galveston County,11,stable,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,85.4 ,10 ,-0.9 
12,Bexar County,47,falling,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,85.1 ,11 ,-1.3 
13,Travis County,43,stable,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,83.3 ,12 ,-1.2 
14,Montgomery County,10,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,81.4 ,13 ,*
15,Brazoria County,16,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,80.2 ,14 ,*
16,Denton County,38,stable,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,80.0 ,15 ,-1.3 
17,Fort Bend County,101,falling,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,75.5 ,16 ,-2.1 
18,Brazos County,3,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,71.1 ,17 ,*
19,Collin County,67,stable,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,71.1 ,18 ,-0.2 
20,Williamson County,16,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,62.6 ,19 ,*
21,Nueces County,5,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,62.1 ,20 ,*
22,Hidalgo County,4,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,61.0 ,21 ,*
23,Anderson County,3 or fewer,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
24,Andrews County,3 or fewer,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
25,Angelina County,3 or fewer,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
26,Aransas County,3 or fewer,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
27,Archer County,3 or fewer,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
28,Armstrong County,3 or fewer,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
29,Atascosa County,3 or fewer,*,Texas,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
